Iteration  16: 13,150 ops/s
Iteration  17: 13,281 ops/s
Iteration  18: 13,217 ops/s
Iteration  19: 13,057 ops/s
Iteration  20: 13,153 ops/s


Result: 13,241 ±(99.9%) 0,163 ops/s [Average]
  Statistics: (min, avg, max) = (12,789, 13,241, 13,490), stdev = 0,187
  Confidence interval (99.9%): [13,079, 13,404]


# JMH 1.5.2 (released 30 days ago)
# VM invoker: /home/my/dev/java/jdk1.8.0_40/jre/bin/java
# VM options: -Djava.util.Arrays.useLegacyMergeSort=true -server -Xmx2g -XX:+TieredCompilation
# Warmup: 20 iterations, 2000 ms each
# Measurement: 20 iterations, 2000 ms each
# Timeout: 10 min per iteration
# Threads: 2 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: fr.soat.LambdaMergeSortBenchmark.lambda_comparing
# Parameters: (nbPersons = 400000)

# Run progress: 28,57% complete, ETA 00:49:02
# Fork: 1 of 1
# Warmup Iteration   1: 3,904 ops/s
# Warmup Iteration   2: 5,451 ops/s
# Warmup Iteration   3: 5,570 ops/s
# Warmup Iteration   4: 5,711 ops/s
# Warmup Iteration   5: 5,647 ops/s
# Warmup Iteration   6: 5,647 ops/s
# Warmup Iteration   7: 5,502 ops/s
# Warmup Iteration   8: 5,726 ops/s
# Warmup Iteration   9: 5,560 ops/s
# Warmup Iteration  10: 5,600 ops/s
# Warmup Iteration  11: 5,592 ops/s
# Warmup Iteration  12: 5,714 ops/s
# Warmup Iteration  13: 5,714 ops/s
# Warmup Iteration  14: 5,703 ops/s
# Warmup Iteration  15: 5,541 ops/s
# Warmup Iteration  16: 5,580 ops/s
# Warmup Iteration  17: 5,518 ops/s
# Warmup Iteration  18: 5,565 ops/s
# Warmup Iteration  19: 5,678 ops/s
# Warmup Iteration  20: 5,560 ops/s
Iteration   1: 5,652 ops/s
Iteration   2: 5,696 ops/s
Iteration   3: 5,524 ops/s
Iteration   4: 5,628 ops/s
Iteration   5: 5,706 ops/s
Iteration   6: 5,545 ops/s
Iteration   7: 5,698 ops/s
Iteration   8: 5,671 ops/s
Iteration   9: 5,687 ops/s
Iteration  10: 5,676 ops/s
Iteration  11: 5,684 ops/s
Iteration  12: 5,685 ops/s
Iteration  13: 5,528 ops/s
Iteration  14: 5,572 ops/s
Iteration  15: 5,576 ops/s
Iteration  16: 5,623 ops/s
Iteration  17: 5,730 ops/s
Iteration  18: 5,734 ops/s
Iteration  19: 5,724 ops/s
Iteration  20: 5,545 ops/s


Result: 5,644 ±(99.9%) 0,062 ops/s [Average]
  Statistics: (min, avg, max) = (5,524, 5,644, 5,734), stdev = 0,071
  Confidence interval (99.9%): [5,582, 5,706]


# JMH 1.5.2 (released 30 days ago)
# VM invoker: /home/my/dev/java/jdk1.8.0_40/jre/bin/java
# VM options: -Djava.util.Arrays.useLegacyMergeSort=true -server -Xmx2g -XX:+TieredCompilation
# Warmup: 20 iterations, 2000 ms each
# Measurement: 20 iterations, 2000 ms each
# Timeout: 10 min per iteration
# Threads: 2 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: fr.soat.LambdaMergeSortBenchmark.lambda_comparing
# Parameters: (nbPersons = 800000)

# Run progress: 30,95% complete, ETA 00:47:54
# Fork: 1 of 1
# Warmup Iteration   1: 1,957 ops/s
# Warmup Iteration   2: 2,457 ops/s
# Warmup Iteration   3: 2,479 ops/s
# Warmup Iteration   4: 2,434 ops/s
# Warmup Iteration   5: 2,439 ops/s
# Warmup Iteration   6: 2,454 ops/s
# Warmup Iteration   7: 2,406 ops/s
# Warmup Iteration   8: 2,440 ops/s
# Warmup Iteration   9: 2,484 ops/s
# Warmup Iteration  10: 2,419 ops/s
# Warmup Iteration  11: 2,423 ops/s
# Warmup Iteration  12: 2,424 ops/s
# Warmup Iteration  13: 2,448 ops/s
# Warmup Iteration  14: 2,484 ops/s
# Warmup Iteration  15: 2,436 ops/s
# Warmup Iteration  16: 2,446 ops/s
# Warmup Iteration  17: 2,481 ops/s
# Warmup Iteration  18: 2,491 ops/s
# Warmup Iteration  19: 2,492 ops/s
# Warmup Iteration  20: 2,443 ops/s
Iteration   1: 2,439 ops/s
Iteration   2: 2,442 ops/s
Iteration   3: 2,463 ops/s
Iteration   4: 2,491 ops/s
Iteration   5: 2,450 ops/s
Iteration   6: 2,444 ops/s
Iteration   7: 2,457 ops/s
Iteration   8: 2,484 ops/s
Iteration   9: 2,437 ops/s
Iteration  10: 2,488 ops/s
Iteration  11: 2,487 ops/s
Iteration  12: 2,493 ops/s
Iteration  13: 2,488 ops/s
Iteration  14: 2,431 ops/s
Iteration  15: 2,457 ops/s
Iteration  16: 2,487 ops/s
Iteration  17: 2,474 ops/s
Iteration  18: 2,433 ops/s
Iteration  19: 2,439 ops/s
Iteration  20: 2,492 ops/s


Result: 2,464 ±(99.9%) 0,020 ops/s [Average]
  Statistics: (min, avg, max) = (2,431, 2,464, 2,493), stdev = 0,023
  Confidence interval (99.9%): [2,444, 2,484]


# JMH 1.5.2 (released 30 days ago)
# VM invoker: /home/my/dev/java/jdk1.8.0_40/jre/bin/java
# VM options: -Djava.util.Arrays.useLegacyMergeSort=true -server -Xmx2g -XX:+TieredCompilation
# Warmup: 20 iterations, 2000 ms each
# Measurement: 20 iterations, 2000 ms each
# Timeout: 10 min per iteration
# Threads: 2 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: fr.soat.LambdaMergeSortBenchmark.methodFreference_comparing
# Parameters: (nbPersons = 5000)

# Run progress: 33,33% complete, ETA 00:47:46
# Fork: 1 of 1
# Warmup Iteration   1: 1041,924 ops/s
# Warmup Iteration   2: 1363,988 ops/s
# Warmup Iteration   3: 1318,092 ops/s
# Warmup Iteration   4: 1268,469 ops/s
# Warmup Iteration   5: 1357,375 ops/s
# Warmup Iteration   6: 1343,488 ops/s
# Warmup Iteration   7: 1305,858 ops/s
# Warmup Iteration   8: 1328,277 ops/s
# Warmup Iteration   9: 1363,838 ops/s
# Warmup Iteration  10: 1345,325 ops/s
# Warmup Iteration  11: 1347,670 ops/s
# Warmup Iteration  12: 1322,212 ops/s
# Warmup Iteration  13: 1356,927 ops/s
# Warmup Iteration  14: 1351,154 ops/s
# Warmup Iteration  15: 1326,718 ops/s
# Warmup Iteration  16: 1320,179 ops/s
# Warmup Iteration  17: 1281,180 ops/s
# Warmup Iteration  18: 1330,993 ops/s
# Warmup Iteration  19: 1346,769 ops/s
# Warmup Iteration  20: 1355,760 ops/s
Iteration   1: 1257,224 ops/s
Iteration   2: 1272,939 ops/s
Iteration   3: 1306,108 ops/s
Iteration   4: 1331,218 ops/s
Iteration   5: 1304,352 ops/s
Iteration   6: 1338,087 ops/s
Iteration   7: 1314,233 ops/s
Iteration   8: 1357,951 ops/s
Iteration   9: 1329,728 ops/s
Iteration  10: 1309,307 ops/s
Iteration  11: 1295,333 ops/s
Iteration  12: 1281,928 ops/s
Iteration  13: 1247,274 ops/s
Iteration  14: 1285,713 ops/s
Iteration  15: 1344,876 ops/s
Iteration  16: 1256,688 ops/s
Iteration  17: 1333,221 ops/s
Iteration  18: 1361,346 ops/s
Iteration  19: 1336,888 ops/s
Iteration  20: 1292,418 ops/s


Result: 1307,842 ±(99.9%) 29,449 ops/s [Average]
  Statistics: (min, avg, max) = (1247,274, 1307,842, 1361,346), stdev = 33,914
  Confidence interval (99.9%): [1278,393, 1337,291]


# JMH 1.5.2 (released 30 days ago)
# VM invoker: /home/my/dev/java/jdk1.8.0_40/jre/bin/java
# VM options: -Djava.util.Arrays.useLegacyMergeSort=true -server -Xmx2g -XX:+TieredCompilation
# Warmup: 20 iterations, 2000 ms each
# Measurement: 20 iterations, 2000 ms each
# Timeout: 10 min per iteration
# Threads: 2 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: fr.soat.LambdaMergeSortBenchmark.methodFreference_comparing
# Parameters: (nbPersons = 10000)

# Run progress: 35,71% complete, ETA 00:45:40
# Fork: 1 of 1
# Warmup Iteration   1: 424,260 ops/s
# Warmup Iteration   2: 585,699 ops/s
# Warmup Iteration   3: 586,744 ops/s
# Warmup Iteration   4: 572,008 ops/s
# Warmup Iteration   5: 608,715 ops/s
# Warmup Iteration   6: 605,505 ops/s
# Warmup Iteration   7: 575,550 ops/s
# Warmup Iteration   8: 594,407 ops/s
# Warmup Iteration   9: 596,896 ops/s
# Warmup Iteration  10: 587,922 ops/s
# Warmup Iteration  11: 565,069 ops/s
# Warmup Iteration  12: 591,697 ops/s
# Warmup Iteration  13: 600,994 ops/s
# Warmup Iteration  14: 596,982 ops/s
# Warmup Iteration  15: 576,274 ops/s
# Warmup Iteration  16: 599,926 ops/s
# Warmup Iteration  17: 592,407 ops/s
# Warmup Iteration  18: 600,127 ops/s
# Warmup Iteration  19: 585,062 ops/s
# Warmup Iteration  20: 595,395 ops/s
Iteration   1: 599,451 ops/s
Iteration   2: 583,059 ops/s
Iteration   3: 589,697 ops/s
Iteration   4: 570,750 ops/s
Iteration   5: 579,061 ops/s
Iteration   6: 568,040 ops/s
Iteration   7: 602,036 ops/s
Iteration   8: 583,257 ops/s
Iteration   9: 606,619 ops/s
Iteration  10: 595,382 ops/s
Iteration  11: 583,465 ops/s
Iteration  12: 581,048 ops/s
Iteration  13: 575,696 ops/s
Iteration  14: 590,940 ops/s
Iteration  15: 554,553 ops/s
Iteration  16: 595,887 ops/s
Iteration  17: 583,842 ops/s
Iteration  18: 587,031 ops/s
Iteration  19: 598,023 ops/s
Iteration  20: 572,909 ops/s


Result: 585,037 ±(99.9%) 11,155 ops/s [Average]
  Statistics: (min, avg, max) = (554,553, 585,037, 606,619), stdev = 12,847
  Confidence interval (99.9%): [573,882, 596,193]


# JMH 1.5.2 (released 30 days ago)
# VM invoker: /home/my/dev/java/jdk1.8.0_40/jre/bin/java
# VM options: -Djava.util.Arrays.useLegacyMergeSort=true -server -Xmx2g -XX:+TieredCompilation
# Warmup: 20 iterations, 2000 ms each
# Measurement: 20 iterations, 2000 ms each
# Timeout: 10 min per iteration
# Threads: 2 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: fr.soat.LambdaMergeSortBenchmark.methodFreference_comparing
# Parameters: (nbPersons = 50000)

# Run progress: 38,10% complete, ETA 00:43:38
# Fork: 1 of 1
# Warmup Iteration   1: 55,566 ops/s
# Warmup Iteration   2: 74,956 ops/s
# Warmup Iteration   3: 76,910 ops/s
# Warmup Iteration   4: 77,827 ops/s
# Warmup Iteration   5: 74,630 ops/s
# Warmup Iteration   6: 75,336 ops/s
# Warmup Iteration   7: 76,986 ops/s
# Warmup Iteration   8: 75,798 ops/s
# Warmup Iteration   9: 76,966 ops/s
# Warmup Iteration  10: 75,273 ops/s
# Warmup Iteration  11: 75,070 ops/s
# Warmup Iteration  12: 75,808 ops/s
# Warmup Iteration  13: 77,207 ops/s
# Warmup Iteration  14: 77,514 ops/s
# Warmup Iteration  15: 74,871 ops/s
# Warmup Iteration  16: 75,044 ops/s
# Warmup Iteration  17: 77,052 ops/s
# Warmup Iteration  18: 76,804 ops/s
# Warmup Iteration  19: 74,903 ops/s
# Warmup Iteration  20: 77,771 ops/s
Iteration   1: 77,503 ops/s
Iteration   2: 77,265 ops/s
Iteration   3: 75,703 ops/s
Iteration   4: 76,832 ops/s
Iteration   5: 74,921 ops/s
Iteration   6: 74,533 ops/s
Iteration   7: 74,793 ops/s
Iteration   8: 75,347 ops/s
Iteration   9: 75,711 ops/s
Iteration  10: 74,105 ops/s
Iteration  11: 77,352 ops/s
Iteration  12: 74,281 ops/s
Iteration  13: 75,067 ops/s
Iteration  14: 75,037 ops/s
Iteration  15: 75,077 ops/s
Iteration  16: 75,470 ops/s
Iteration  17: 77,206 ops/s
Iteration  18: 77,206 ops/s
Iteration  19: 76,933 ops/s
Iteration  20: 76,869 ops/s


Result: 75,861 ±(99.9%) 1,004 ops/s [Average]
  Statistics: (min, avg, max) = (74,105, 75,861, 77,503), stdev = 1,156
  Confidence interval (99.9%): [74,857, 76,864]


# JMH 1.5.2 (released 30 days ago)
# VM invoker: /home/my/dev/java/jdk1.8.0_40/jre/bin/java
# VM options: -Djava.util.Arrays.useLegacyMergeSort=true -server -Xmx2g -XX:+TieredCompilation
# Warmup: 20 iterations, 2000 ms each
# Measurement: 20 iterations, 2000 ms each
# Timeout: 10 min per iteration
# Threads: 2 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: fr.soat.LambdaMergeSortBenchmark.methodFreference_comparing
# Parameters: (nbPersons = 100000)

# Run progress: 40,48% complete, ETA 00:41:43
# Fork: 1 of 1
# Warmup Iteration   1: 24,683 ops/s
# Warmup Iteration   2: 30,370 ops/s
# Warmup Iteration   3: 31,729 ops/s
# Warmup Iteration   4: 31,850 ops/s
# Warmup Iteration   5: 30,171 ops/s
# Warmup Iteration   6: 31,743 ops/s
# Warmup Iteration   7: 31,867 ops/s
# Warmup Iteration   8: 31,716 ops/s
# Warmup Iteration   9: 30,848 ops/s
# Warmup Iteration  10: 30,855 ops/s
# Warmup Iteration  11: 31,806 ops/s
# Warmup Iteration  12: 30,874 ops/s
# Warmup Iteration  13: 30,889 ops/s
# Warmup Iteration  14: 31,191 ops/s
# Warmup Iteration  15: 31,737 ops/s
# Warmup Iteration  16: 31,822 ops/s
# Warmup Iteration  17: 31,663 ops/s
# Warmup Iteration  18: 30,832 ops/s
# Warmup Iteration  19: 31,282 ops/s
# Warmup Iteration  20: 30,936 ops/s
Iteration   1: 30,875 ops/s
Iteration   2: 30,963 ops/s
Iteration   3: 31,384 ops/s
Iteration   4: 31,356 ops/s
Iteration   5: 30,987 ops/s
Iteration   6: 30,852 ops/s
Iteration   7: 31,647 ops/s
Iteration   8: 31,207 ops/s
Iteration   9: 31,902 ops/s
Iteration  10: 30,472 ops/s
Iteration  11: 31,797 ops/s
Iteration  12: 31,727 ops/s
Iteration  13: 31,878 ops/s
Iteration  14: 31,869 ops/s
Iteration  15: 31,197 ops/s
Iteration  16: 31,077 ops/s
Iteration  17: 31,875 ops/s
Iteration  18: 31,689 ops/s
Iteration  19: 30,898 ops/s
Iteration  20: 30,982 ops/s


Result: 31,332 ±(99.9%) 0,381 ops/s [Average]
  Statistics: (min, avg, max) = (30,472, 31,332, 31,902), stdev = 0,438
  Confidence interval (99.9%): [30,951, 31,712]


# JMH 1.5.2 (released 30 days ago)
# VM invoker: /home/my/dev/java/jdk1.8.0_40/jre/bin/java
# VM options: -Djava.util.Arrays.useLegacyMergeSort=true -server -Xmx2g -XX:+TieredCompilation
# Warmup: 20 iterations, 2000 ms each
# Measurement: 20 iterations, 2000 ms each
# Timeout: 10 min per iteration
# Threads: 2 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: fr.soat.LambdaMergeSortBenchmark.methodFreference_comparing
# Parameters: (nbPersons = 200000)

# Run progress: 42,86% complete, ETA 00:39:53
# Fork: 1 of 1
# Warmup Iteration   1: 10,184 ops/s
# Warmup Iteration   2: 13,220 ops/s
# Warmup Iteration   3: 13,552 ops/s
# Warmup Iteration   4: 13,385 ops/s
# Warmup Iteration   5: 13,270 ops/s
# Warmup Iteration   6: 13,269 ops/s
# Warmup Iteration   7: 13,568 ops/s
# Warmup Iteration   8: 13,597 ops/s
# Warmup Iteration   9: 13,559 ops/s
# Warmup Iteration  10: 13,204 ops/s
# Warmup Iteration  11: 13,511 ops/s
# Warmup Iteration  12: 13,426 ops/s
# Warmup Iteration  13: 13,479 ops/s
# Warmup Iteration  14: 13,457 ops/s
# Warmup Iteration  15: 13,150 ops/s
# Warmup Iteration  16: 13,612 ops/s
# Warmup Iteration  17: 13,287 ops/s
# Warmup Iteration  18: 13,551 ops/s
# Warmup Iteration  19: 13,534 ops/s
# Warmup Iteration  20: 13,369 ops/s
Iteration   1: 13,504 ops/s
Iteration   2: 13,289 ops/s
Iteration   3: 13,551 ops/s
Iteration   4: 12,951 ops/s
Iteration   5: 13,272 ops/s
Iteration   6: 13,298 ops/s
Iteration   7: 13,263 ops/s
Iteration   8: 13,267 ops/s
Iteration   9: 12,986 ops/s
Iteration  10: 13,183 ops/s
Iteration  11: 13,605 ops/s
Iteration  12: 13,158 ops/s
Iteration  13: 13,227 ops/s
Iteration  14: 13,334 ops/s
Iteration  15: 13,478 ops/s
Iteration  16: 13,427 ops/s
Iteration  17: 13,233 ops/s
Iteration  18: 13,291 ops/s
Iteration  19: 13,208 ops/s
Iteration  20: 13,241 ops/s


Result: 13,288 ±(99.9%) 0,144 ops/s [Average]
  Statistics: (min, avg, max) = (12,951, 13,288, 13,605), stdev = 0,166
  Confidence interval (99.9%): [13,144, 13,432]


# JMH 1.5.2 (released 30 days ago)
# VM invoker: /home/my/dev/java/jdk1.8.0_40/jre/bin/java
# VM options: -Djava.util.Arrays.useLegacyMergeSort=true -server -Xmx2g -XX:+TieredCompilation
# Warmup: 20 iterations, 2000 ms each
# Measurement: 20 iterations, 2000 ms each
# Timeout: 10 min per iteration
# Threads: 2 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: fr.soat.LambdaMergeSortBenchmark.methodFreference_comparing
# Parameters: (nbPersons = 400000)

# Run progress: 45,24% complete, ETA 00:38:13
# Fork: 1 of 1
# Warmup Iteration   1: 4,630 ops/s
# Warmup Iteration   2: 5,866 ops/s
# Warmup Iteration   3: 5,795 ops/s
# Warmup Iteration   4: 5,840 ops/s
# Warmup Iteration   5: 5,827 ops/s
# Warmup Iteration   6: 5,728 ops/s
# Warmup Iteration   7: 5,759 ops/s
# Warmup Iteration   8: 5,863 ops/s
# Warmup Iteration   9: 5,744 ops/s
# Warmup Iteration  10: 5,777 ops/s
# Warmup Iteration  11: 5,768 ops/s
# Warmup Iteration  12: 5,781 ops/s
# Warmup Iteration  13: 5,875 ops/s
# Warmup Iteration  14: 5,769 ops/s
# Warmup Iteration  15: 5,876 ops/s
# Warmup Iteration  16: 5,735 ops/s
# Warmup Iteration  17: 5,759 ops/s
# Warmup Iteration  18: 5,881 ops/s
# Warmup Iteration  19: 5,911 ops/s
# Warmup Iteration  20: 5,872 ops/s
Iteration   1: 5,868 ops/s
Iteration   2: 5,830 ops/s
Iteration   3: 5,761 ops/s
Iteration   4: 5,759 ops/s
Iteration   5: 5,881 ops/s
Iteration   6: 5,704 ops/s
Iteration   7: 5,727 ops/s
Iteration   8: 5,742 ops/s
Iteration   9: 5,759 ops/s
Iteration  10: 5,845 ops/s
Iteration  11: 5,861 ops/s
Iteration  12: 5,851 ops/s
Iteration  13: 5,867 ops/s
Iteration  14: 5,728 ops/s
Iteration  15: 5,717 ops/s
Iteration  16: 5,860 ops/s
Iteration  17: 5,722 ops/s
Iteration  18: 5,745 ops/s
Iteration  19: 5,747 ops/s
Iteration  20: 5,873 ops/s


Result: 5,792 ±(99.9%) 0,056 ops/s [Average]
  Statistics: (min, avg, max) = (5,704, 5,792, 5,881), stdev = 0,065
  Confidence interval (99.9%): [5,736, 5,848]


# JMH 1.5.2 (released 30 days ago)
# VM invoker: /home/my/dev/java/jdk1.8.0_40/jre/bin/java
# VM options: -Djava.util.Arrays.useLegacyMergeSort=true -server -Xmx2g -XX:+TieredCompilation
# Warmup: 20 iterations, 2000 ms each
# Measurement: 20 iterations, 2000 ms each
# Timeout: 10 min per iteration
# Threads: 2 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: fr.soat.LambdaMergeSortBenchmark.methodFreference_comparing
# Parameters: (nbPersons = 800000)

# Run progress: 47,62% complete, ETA 00:36:43
# Fork: 1 of 1
# Warmup Iteration   1: 2,011 ops/s
# Warmup Iteration   2: 2,432 ops/s
# Warmup Iteration   3: 2,478 ops/s
# Warmup Iteration   4: 2,476 ops/s
# Warmup Iteration   5: 2,455 ops/s
# Warmup Iteration   6: 2,471 ops/s
# Warmup Iteration   7: 2,429 ops/s
# Warmup Iteration   8: 2,476 ops/s
# Warmup Iteration   9: 2,420 ops/s
# Warmup Iteration  10: 2,473 ops/s
# Warmup Iteration  11: 2,436 ops/s
# Warmup Iteration  12: 2,483 ops/s
# Warmup Iteration  13: 2,416 ops/s
# Warmup Iteration  14: 2,426 ops/s
# Warmup Iteration  15: 2,484 ops/s
# Warmup Iteration  16: 2,426 ops/s
# Warmup Iteration  17: 2,483 ops/s
# Warmup Iteration  18: 2,430 ops/s
# Warmup Iteration  19: 2,469 ops/s
# Warmup Iteration  20: 2,474 ops/s
Iteration   1: 2,410 ops/s
Iteration   2: 2,404 ops/s
Iteration   3: 2,445 ops/s
Iteration   4: 2,441 ops/s
Iteration   5: 2,478 ops/s
Iteration   6: 2,484 ops/s
Iteration   7: 2,482 ops/s
Iteration   8: 2,448 ops/s
Iteration   9: 2,439 ops/s
Iteration  10: 2,393 ops/s
Iteration  11: 2,483 ops/s
Iteration  12: 2,486 ops/s
Iteration  13: 2,430 ops/s
Iteration  14: 2,472 ops/s
Iteration  15: 2,428 ops/s
Iteration  16: 2,471 ops/s
Iteration  17: 2,483 ops/s
Iteration  18: 2,456 ops/s
Iteration  19: 2,471 ops/s
Iteration  20: 2,477 ops/s


Result: 2,454 ±(99.9%) 0,025 ops/s [Average]
  Statistics: (min, avg, max) = (2,393, 2,454, 2,486), stdev = 0,029
  Confidence interval (99.9%): [2,429, 2,479]


# JMH 1.5.2 (released 30 days ago)
# VM invoker: /home/my/dev/java/jdk1.8.0_40/jre/bin/java
# VM options: -server -Xmx2g -XX:+TieredCompilation
# Warmup: 20 iterations, 2000 ms each
# Measurement: 20 iterations, 2000 ms each
# Timeout: 10 min per iteration
# Threads: 2 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: fr.soat.LambdaSortBenchmark.lambda_as_compartor
# Parameters: (nbPersons = 5000)

# Run progress: 50,00% complete, ETA 00:35:49
# Fork: 1 of 1
# Warmup Iteration   1: 1086,833 ops/s
# Warmup Iteration   2: 1406,223 ops/s
# Warmup Iteration   3: 1367,358 ops/s
# Warmup Iteration   4: 1365,220 ops/s
# Warmup Iteration   5: 1364,066 ops/s
# Warmup Iteration   6: 1371,307 ops/s
# Warmup Iteration   7: 1378,550 ops/s
# Warmup Iteration   8: 1374,243 ops/s
# Warmup Iteration   9: 1359,245 ops/s
# Warmup Iteration  10: 1388,294 ops/s
# Warmup Iteration  11: 1370,587 ops/s
# Warmup Iteration  12: 1331,197 ops/s
# Warmup Iteration  13: 1394,661 ops/s
# Warmup Iteration  14: 1341,843 ops/s
# Warmup Iteration  15: 1387,820 ops/s
# Warmup Iteration  16: 1325,789 ops/s
# Warmup Iteration  17: 1377,584 ops/s
# Warmup Iteration  18: 1354,744 ops/s
# Warmup Iteration  19: 1379,061 ops/s
# Warmup Iteration  20: 1333,985 ops/s
Iteration   1: 1370,877 ops/s
Iteration   2: 1379,813 ops/s
Iteration   3: 1323,596 ops/s
Iteration   4: 1385,025 ops/s
Iteration   5: 1379,167 ops/s
Iteration   6: 1352,714 ops/s
Iteration   7: 1381,325 ops/s
Iteration   8: 1360,431 ops/s
Iteration   9: 1364,214 ops/s
Iteration  10: 1363,889 ops/s
Iteration  11: 1327,963 ops/s
Iteration  12: 1365,687 ops/s
Iteration  13: 1370,941 ops/s
Iteration  14: 1345,011 ops/s
Iteration  15: 1341,708 ops/s
Iteration  16: 1343,644 ops/s
Iteration  17: 1371,802 ops/s
Iteration  18: 1367,804 ops/s
Iteration  19: 1381,183 ops/s
Iteration  20: 1387,162 ops/s


Result: 1363,198 ±(99.9%) 16,133 ops/s [Average]
  Statistics: (min, avg, max) = (1323,596, 1363,198, 1387,162), stdev = 18,579
  Confidence interval (99.9%): [1347,065, 1379,331]


# JMH 1.5.2 (released 30 days ago)
# VM invoker: /home/my/dev/java/jdk1.8.0_40/jre/bin/java
# VM options: -server -Xmx2g -XX:+TieredCompilation
# Warmup: 20 iterations, 2000 ms each
# Measurement: 20 iterations, 2000 ms each
# Timeout: 10 min per iteration
# Threads: 2 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: fr.soat.LambdaSortBenchmark.lambda_as_compartor
# Parameters: (nbPersons = 10000)

# Run progress: 52,38% complete, ETA 00:33:54
# Fork: 1 of 1
# Warmup Iteration   1: 483,074 ops/s
# Warmup Iteration   2: 617,126 ops/s
# Warmup Iteration   3: 592,199 ops/s
# Warmup Iteration   4: 626,023 ops/s
# Warmup Iteration   5: 582,182 ops/s
# Warmup Iteration   6: 610,608 ops/s
# Warmup Iteration   7: 615,828 ops/s
# Warmup Iteration   8: 596,040 ops/s
# Warmup Iteration   9: 615,129 ops/s
# Warmup Iteration  10: 598,813 ops/s
# Warmup Iteration  11: 599,298 ops/s
# Warmup Iteration  12: 604,004 ops/s
# Warmup Iteration  13: 602,942 ops/s
# Warmup Iteration  14: 610,120 ops/s
# Warmup Iteration  15: 587,437 ops/s
# Warmup Iteration  16: 589,692 ops/s
# Warmup Iteration  17: 578,006 ops/s
# Warmup Iteration  18: 602,948 ops/s
# Warmup Iteration  19: 602,475 ops/s
# Warmup Iteration  20: 615,981 ops/s
Iteration   1: 602,487 ops/s
Iteration   2: 587,211 ops/s
Iteration   3: 616,299 ops/s
Iteration   4: 610,987 ops/s
Iteration   5: 586,751 ops/s
Iteration   6: 587,501 ops/s
Iteration   7: 594,649 ops/s
Iteration   8: 611,450 ops/s
Iteration   9: 580,289 ops/s
Iteration  10: 617,599 ops/s
Iteration  11: 584,976 ops/s
Iteration  12: 592,973 ops/s
Iteration  13: 607,430 ops/s
Iteration  14: 617,700 ops/s
Iteration  15: 622,046 ops/s
Iteration  16: 604,759 ops/s
Iteration  17: 590,253 ops/s
Iteration  18: 617,199 ops/s
Iteration  19: 573,402 ops/s
Iteration  20: 622,920 ops/s


Result: 601,444 ±(99.9%) 13,334 ops/s [Average]
  Statistics: (min, avg, max) = (573,402, 601,444, 622,920), stdev = 15,356
  Confidence interval (99.9%): [588,110, 614,778]


# JMH 1.5.2 (released 30 days ago)
# VM invoker: /home/my/dev/java/jdk1.8.0_40/jre/bin/java
# VM options: -server -Xmx2g -XX:+TieredCompilation
# Warmup: 20 iterations, 2000 ms each
# Measurement: 20 iterations, 2000 ms each
# Timeout: 10 min per iteration
# Threads: 2 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: fr.soat.LambdaSortBenchmark.lambda_as_compartor
# Parameters: (nbPersons = 50000)

# Run progress: 54,76% complete, ETA 00:32:02
# Fork: 1 of 1
# Warmup Iteration   1: 59,758 ops/s
# Warmup Iteration   2: 75,151 ops/s
# Warmup Iteration   3: 79,749 ops/s
# Warmup Iteration   4: 80,458 ops/s
# Warmup Iteration   5: 79,589 ops/s
# Warmup Iteration   6: 80,480 ops/s
# Warmup Iteration   7: 78,261 ops/s
# Warmup Iteration   8: 77,582 ops/s
# Warmup Iteration   9: 75,942 ops/s
# Warmup Iteration  10: 77,806 ops/s
# Warmup Iteration  11: 78,034 ops/s
# Warmup Iteration  12: 78,072 ops/s
# Warmup Iteration  13: 80,502 ops/s
# Warmup Iteration  14: 78,158 ops/s
# Warmup Iteration  15: 77,532 ops/s
# Warmup Iteration  16: 78,006 ops/s
# Warmup Iteration  17: 78,419 ops/s
# Warmup Iteration  18: 79,982 ops/s
# Warmup Iteration  19: 77,712 ops/s
# Warmup Iteration  20: 80,340 ops/s
Iteration   1: 79,822 ops/s
Iteration   2: 77,609 ops/s
Iteration   3: 77,319 ops/s
Iteration   4: 77,795 ops/s
Iteration   5: 76,024 ops/s
Iteration   6: 77,522 ops/s
Iteration   7: 78,423 ops/s
Iteration   8: 77,478 ops/s
Iteration   9: 73,722 ops/s
