Iteration  19: 13,766 ops/s
Iteration  20: 13,122 ops/s


Result: 13,447 ±(99.9%) 0,197 ops/s [Average]
  Statistics: (min, avg, max) = (13,092, 13,447, 13,809), stdev = 0,227
  Confidence interval (99.9%): [13,249, 13,644]


# JMH 1.5.2 (released 30 days ago)
# VM invoker: /home/my/dev/java/jdk1.7.0_75/jre/bin/java
# VM options: -server -Xmx2g -XX:+TieredCompilation
# Warmup: 20 iterations, 2000 ms each
# Measurement: 20 iterations, 2000 ms each
# Timeout: 10 min per iteration
# Threads: 2 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: fr.soat.AnonymousClassSortBenchmark.anonymous_class_for_comparator
# Parameters: (nbPersons = 400000)

# Run progress: 85,71% complete, ETA 00:03:16
# Fork: 1 of 1
# Warmup Iteration   1: 4,987 ops/s
# Warmup Iteration   2: 5,790 ops/s
# Warmup Iteration   3: 5,758 ops/s
# Warmup Iteration   4: 5,917 ops/s
# Warmup Iteration   5: 5,823 ops/s
# Warmup Iteration   6: 5,797 ops/s
# Warmup Iteration   7: 5,837 ops/s
# Warmup Iteration   8: 5,807 ops/s
# Warmup Iteration   9: 5,801 ops/s
# Warmup Iteration  10: 5,915 ops/s
# Warmup Iteration  11: 5,909 ops/s
# Warmup Iteration  12: 5,890 ops/s
# Warmup Iteration  13: 5,916 ops/s
# Warmup Iteration  14: 5,889 ops/s
# Warmup Iteration  15: 5,839 ops/s
# Warmup Iteration  16: 5,844 ops/s
# Warmup Iteration  17: 5,927 ops/s
# Warmup Iteration  18: 5,755 ops/s
# Warmup Iteration  19: 5,846 ops/s
# Warmup Iteration  20: 5,776 ops/s
Iteration   1: 5,907 ops/s
Iteration   2: 5,906 ops/s
Iteration   3: 5,816 ops/s
Iteration   4: 5,833 ops/s
Iteration   5: 5,943 ops/s
Iteration   6: 5,755 ops/s
Iteration   7: 5,923 ops/s
Iteration   8: 5,832 ops/s
Iteration   9: 5,912 ops/s
Iteration  10: 5,926 ops/s
Iteration  11: 5,917 ops/s
Iteration  12: 5,927 ops/s
Iteration  13: 5,750 ops/s
Iteration  14: 5,925 ops/s
Iteration  15: 5,878 ops/s
Iteration  16: 5,919 ops/s
Iteration  17: 5,742 ops/s
Iteration  18: 5,804 ops/s
Iteration  19: 5,804 ops/s
Iteration  20: 5,897 ops/s


Result: 5,866 ±(99.9%) 0,058 ops/s [Average]
  Statistics: (min, avg, max) = (5,742, 5,866, 5,943), stdev = 0,067
  Confidence interval (99.9%): [5,808, 5,924]


# JMH 1.5.2 (released 30 days ago)
# VM invoker: /home/my/dev/java/jdk1.7.0_75/jre/bin/java
# VM options: -server -Xmx2g -XX:+TieredCompilation
# Warmup: 20 iterations, 2000 ms each
# Measurement: 20 iterations, 2000 ms each
# Timeout: 10 min per iteration
# Threads: 2 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: fr.soat.AnonymousClassSortBenchmark.anonymous_class_for_comparator
# Parameters: (nbPersons = 800000)

# Run progress: 92,86% complete, ETA 00:01:39
# Fork: 1 of 1
# Warmup Iteration   1: 2,207 ops/s
# Warmup Iteration   2: 2,426 ops/s
# Warmup Iteration   3: 2,450 ops/s
# Warmup Iteration   4: 2,461 ops/s
# Warmup Iteration   5: 2,496 ops/s
# Warmup Iteration   6: 2,422 ops/s
# Warmup Iteration   7: 2,462 ops/s
# Warmup Iteration   8: 2,486 ops/s
# Warmup Iteration   9: 2,456 ops/s
# Warmup Iteration  10: 2,446 ops/s
# Warmup Iteration  11: 2,481 ops/s
# Warmup Iteration  12: 2,457 ops/s
# Warmup Iteration  13: 2,465 ops/s
# Warmup Iteration  14: 2,478 ops/s
# Warmup Iteration  15: 2,464 ops/s
# Warmup Iteration  16: 2,433 ops/s
# Warmup Iteration  17: 2,431 ops/s
# Warmup Iteration  18: 2,441 ops/s
# Warmup Iteration  19: 2,450 ops/s
# Warmup Iteration  20: 2,435 ops/s
Iteration   1: 2,421 ops/s
Iteration   2: 2,486 ops/s
Iteration   3: 2,483 ops/s
Iteration   4: 2,488 ops/s
Iteration   5: 2,423 ops/s
Iteration   6: 2,477 ops/s
Iteration   7: 2,429 ops/s
Iteration   8: 2,473 ops/s
Iteration   9: 2,478 ops/s
Iteration  10: 2,469 ops/s
Iteration  11: 2,471 ops/s
Iteration  12: 2,435 ops/s
Iteration  13: 2,456 ops/s
Iteration  14: 2,469 ops/s
Iteration  15: 2,430 ops/s
Iteration  16: 2,435 ops/s
Iteration  17: 2,425 ops/s
Iteration  18: 2,443 ops/s
Iteration  19: 2,451 ops/s
Iteration  20: 2,446 ops/s


Result: 2,454 ±(99.9%) 0,020 ops/s [Average]
  Statistics: (min, avg, max) = (2,421, 2,454, 2,488), stdev = 0,023
  Confidence interval (99.9%): [2,434, 2,475]


# Run complete. Total time: 00:23:55

Benchmark                                                        (nbPersons)   Mode  Cnt     Score    Error  Units
AnonymousClassMergeSortBenchmark.anonymous_class_for_comparator         5000  thrpt   20  1419,723 ±  4,339  ops/s
AnonymousClassMergeSortBenchmark.anonymous_class_for_comparator        10000  thrpt   20   625,153 ±  1,255  ops/s
AnonymousClassMergeSortBenchmark.anonymous_class_for_comparator        50000  thrpt   20    78,206 ±  0,121  ops/s
AnonymousClassMergeSortBenchmark.anonymous_class_for_comparator       100000  thrpt   20    32,731 ±  0,137  ops/s
AnonymousClassMergeSortBenchmark.anonymous_class_for_comparator       200000  thrpt   20    13,758 ±  0,107  ops/s
AnonymousClassMergeSortBenchmark.anonymous_class_for_comparator       400000  thrpt   20     5,880 ±  0,052  ops/s
AnonymousClassMergeSortBenchmark.anonymous_class_for_comparator       800000  thrpt   20     2,489 ±  0,031  ops/s
AnonymousClassSortBenchmark.anonymous_class_for_comparator              5000  thrpt   20  1326,811 ± 25,114  ops/s
AnonymousClassSortBenchmark.anonymous_class_for_comparator             10000  thrpt   20   597,648 ± 12,758  ops/s
AnonymousClassSortBenchmark.anonymous_class_for_comparator             50000  thrpt   20    79,312 ±  0,936  ops/s
AnonymousClassSortBenchmark.anonymous_class_for_comparator            100000  thrpt   20    32,600 ±  0,526  ops/s
AnonymousClassSortBenchmark.anonymous_class_for_comparator            200000  thrpt   20    13,447 ±  0,197  ops/s
AnonymousClassSortBenchmark.anonymous_class_for_comparator            400000  thrpt   20     5,866 ±  0,058  ops/s
AnonymousClassSortBenchmark.anonymous_class_for_comparator            800000  thrpt   20     2,454 ±  0,020  ops/s
